00:00:00,export,0
00:00:02,import,313
00:00:04,import,623
00:00:06,import,927
00:00:08,import,1220
00:00:10,import,1499
00:00:12,import,1763
00:00:14,import,2007
00:00:16,import,2229
00:00:18,import,2427
00:00:20,import,2598
00:00:22,import,2740
00:00:24,import,2853
00:00:26,import,2934
00:00:28,import,2983
00:00:30,import,3000
00:00:32,import,2983
00:00:34,import,2934
00:00:36,import,2853
00:00:38,import,2740
00:00:40,import,2598
00:00:42,import,2427
00:00:44,import,2229
00:00:46,import,2007
00:00:48,import,1763
00:00:50,import,1500
00:00:52,import,1220
00:00:54,import,927
00:00:56,import,623
00:00:58,import,313
00:01:00,import,0
00:01:02,export,314
00:01:04,export,624
00:01:06,export,928
00:01:08,export,1221
00:01:10,export,1500
00:01:12,export,1764
00:01:14,export,2008
00:01:16,export,2230
00:01:18,export,2428
00:01:20,export,2599
00:01:22,export,2741
00:01:24,export,2854
00:01:26,export,2935
00:01:28,export,2984
00:01:30,export,3000
00:01:32,export,2984
00:01:34,export,2935
00:01:36,export,2854
00:01:38,export,2741
00:01:40,export,2599
00:01:42,export,2428
00:01:44,export,2230
00:01:46,export,2008
00:01:48,export,1764
00:01:50,export,1501
00:01:52,export,1221
00:01:54,export,928
00:01:56,export,624
00:01:58,export,314
00:02:00,export,1
00:02:02,import,313
00:02:04,import,623
00:02:06,import,927
00:02:08,import,1220
00:02:10,import,1499
00:02:12,import,1763
00:02:14,import,2007
00:02:16,import,2229
00:02:18,import,2427
00:02:20,import,2598
00:02:22,import,2740
00:02:24,import,2853
00:02:26,import,2934
00:02:28,import,2983
00:02:30,import,3000
00:02:32,import,2983
00:02:34,import,2934
00:02:36,import,2853
00:02:38,import,2740
00:02:40,import,2598
00:02:42,import,2427
00:02:44,import,2229
00:02:46,import,2007
00:02:48,import,1763
00:02:50,import,1500
00:02:52,import,1220
00:02:54,import,927
00:02:56,import,623
00:02:58,import,313
00:03:00,import,0
00:03:02,export,314
00:03:04,export,624
00:03:06,export,928
00:03:08,export,1221
00:03:10,export,1500
00:03:12,export,1764
00:03:14,export,2008
00:03:16,export,2230
00:03:18,export,2428
00:03:20,export,2599
00:03:22,export,2741
00:03:24,export,2854
00:03:26,export,2935
00:03:28,export,2984
00:03:30,export,3000
00:03:32,export,2984
00:03:34,export,2935
00:03:36,export,2854
00:03:38,export,2741
00:03:40,export,2599
00:03:42,export,2428
00:03:44,export,2230
00:03:46,export,2008
00:03:48,export,1764
00:03:50,export,1501
00:03:52,export,1221
00:03:54,export,928
00:03:56,export,624
00:03:58,export,314
00:04:00,export,1
00:04:02,import,313
00:04:04,import,623
00:04:06,import,927
00:04:08,import,1220
00:04:10,import,1499
00:04:12,import,1763
00:04:14,import,2007
00:04:16,import,2229
00:04:18,import,2427
00:04:20,import,2598
00:04:22,import,2740
00:04:24,import,2853
00:04:26,import,2934
00:04:28,import,2983
00:04:30,import,3000
00:04:32,import,2983
00:04:34,import,2934
00:04:36,import,2853
00:04:38,import,2740
00:04:40,import,2598
00:04:42,import,2427
00:04:44,import,2229
00:04:46,import,2007
00:04:48,import,1763
00:04:50,import,1500
00:04:52,import,1220
00:04:54,import,927
00:04:56,import,623
00:04:58,import,313
00:05:00,import,0
00:05:02,export,314
00:05:04,export,624
00:05:06,export,928
00:05:08,export,1221
00:05:10,export,1500
00:05:12,export,1764
00:05:14,export,2008
00:05:16,export,2230
00:05:18,export,2428
00:05:20,export,2599
00:05:22,export,2741
00:05:24,export,2854
00:05:26,export,2935
00:05:28,export,2984
00:05:30,export,3000
00:05:32,export,2984
00:05:34,export,2935
00:05:36,export,2854
00:05:38,export,2741
00:05:40,export,2599
00:05:42,export,2428
00:05:44,export,2230
00:05:46,export,2008
00:05:48,export,1764
00:05:50,export,1501
00:05:52,export,1221
00:05:54,export,928
00:05:56,export,624
00:05:58,export,314
00:06:00,export,1
00:06:02,import,313
00:06:04,import,623
00:06:06,import,927
00:06:08,import,1220
00:06:10,import,1499
00:06:12,import,1763
00:06:14,import,2007
00:06:16,import,2229
00:06:18,import,2427
00:06:20,import,2598
00:06:22,import,2740
00:06:24,import,2853
00:06:26,import,2934
00:06:28,import,2983
00:06:30,import,3000
00:06:32,import,2983
00:06:34,import,2934
00:06:36,import,2853
00:06:38,import,2740
00:06:40,import,2598
00:06:42,import,2427
00:06:44,import,2229
00:06:46,import,2007
00:06:48,import,1763
00:06:50,import,1500
00:06:52,import,1220
00:06:54,import,927
00:06:56,import,623
00:06:58,import,313
00:07:00,import,0
00:07:02,export,314
00:07:04,export,624
00:07:06,export,928
00:07:08,export,1221
00:07:10,export,1500
00:07:12,export,1764
00:07:14,export,2008
00:07:16,export,2230
00:07:18,export,2428
00:07:20,export,2599
00:07:22,export,2741
00:07:24,export,2854
00:07:26,export,2935
00:07:28,export,2984
00:07:30,export,3000
00:07:32,export,2984
00:07:34,export,2935
00:07:36,export,2854
00:07:38,export,2741
00:07:40,export,2599
00:07:42,export,2428
00:07:44,export,2230
00:07:46,export,2008
00:07:48,export,1764
00:07:50,export,1501
00:07:52,export,1221
00:07:54,export,928
00:07:56,export,624
00:07:58,export,314
00:08:00,export,1
00:08:02,import,313
00:08:04,import,623
00:08:06,import,927
00:08:08,import,1220
