00:00:00,export,0
00:00:02,import,62
00:00:04,import,125
00:00:06,import,188
00:00:08,import,251
00:00:10,import,313
00:00:12,import,375
00:00:14,import,438
00:00:16,import,500
00:00:18,import,562
00:00:20,import,623
00:00:22,import,685
00:00:24,import,746
00:00:26,import,806
00:00:28,import,867
00:00:30,import,927
00:00:32,import,986
00:00:34,import,1045
00:00:36,import,1104
00:00:38,import,1162
00:00:40,import,1220
00:00:42,import,1277
00:00:44,import,1333
00:00:46,import,1389
00:00:48,import,1445
00:00:50,import,1500
00:00:52,import,1554
00:00:54,import,1607
00:00:56,import,1660
00:00:58,import,1712
00:01:00,import,1763
00:01:02,import,1813
00:01:04,import,1863
00:01:06,import,1912
00:01:08,import,1960
00:01:10,import,2007
00:01:12,import,2053
00:01:14,import,2098
00:01:16,import,2143
00:01:18,import,2186
00:01:20,import,2229
00:01:22,import,2270
00:01:24,import,2311
00:01:26,import,2351
00:01:28,import,2389
00:01:30,import,2427
00:01:32,import,2463
00:01:34,import,2498
00:01:36,import,2532
00:01:38,import,2566
00:01:40,import,2598
00:01:42,import,2628
00:01:44,import,2658
00:01:46,import,2687
00:01:48,import,2714
00:01:50,import,2740
00:01:52,import,2765
00:01:54,import,2789
00:01:56,import,2811
00:01:58,import,2833
00:02:00,import,2853
00:02:02,import,2871
00:02:04,import,2889
00:02:06,import,2905
00:02:08,import,2920
00:02:10,import,2934
00:02:12,import,2946
00:02:14,import,2957
00:02:16,import,2967
00:02:18,import,2976
00:02:20,import,2983
00:02:22,import,2989
00:02:24,import,2994
00:02:26,import,2997
00:02:28,import,2999
00:02:30,import,3000
00:02:32,import,2999
00:02:34,import,2997
00:02:36,import,2994
00:02:38,import,2989
00:02:40,import,2983
00:02:42,import,2976
00:02:44,import,2967
00:02:46,import,2957
00:02:48,import,2946
00:02:50,import,2934
00:02:52,import,2920
00:02:54,import,2905
00:02:56,import,2889
00:02:58,import,2871
00:03:00,import,2853
00:03:02,import,2833
00:03:04,import,2811
00:03:06,import,2789
00:03:08,import,2765
00:03:10,import,2740
00:03:12,import,2714
00:03:14,import,2687
00:03:16,import,2658
00:03:18,import,2628
00:03:20,import,2598
00:03:22,import,2566
00:03:24,import,2532
00:03:26,import,2498
00:03:28,import,2463
00:03:30,import,2427
00:03:32,import,2389
00:03:34,import,2351
00:03:36,import,2311
00:03:38,import,2270
00:03:40,import,2229
00:03:42,import,2186
00:03:44,import,2143
00:03:46,import,2098
00:03:48,import,2053
00:03:50,import,2007
00:03:52,import,1960
00:03:54,import,1912
00:03:56,import,1863
00:03:58,import,1813
00:04:00,import,1763
00:04:02,import,1712
00:04:04,import,1660
00:04:06,import,1607
00:04:08,import,1554
00:04:10,import,1499
00:04:12,import,1445
00:04:14,import,1389
00:04:16,import,1333
00:04:18,import,1277
00:04:20,import,1220
00:04:22,import,1162
00:04:24,import,1104
00:04:26,import,1045
00:04:28,import,986
00:04:30,import,927
00:04:32,import,867
00:04:34,import,806
00:04:36,import,746
00:04:38,import,685
00:04:40,import,623
00:04:42,import,562
00:04:44,import,500
00:04:46,import,438
00:04:48,import,375
00:04:50,import,313
00:04:52,import,251
00:04:54,import,188
00:04:56,import,125
00:04:58,import,62
00:05:00,export,1
00:05:02,export,63
00:05:04,export,126
00:05:06,export,189
00:05:08,export,252
00:05:10,export,314
00:05:12,export,376
00:05:14,export,439
00:05:16,export,501
00:05:18,export,563
00:05:20,export,624
00:05:22,export,686
00:05:24,export,747
00:05:26,export,807
00:05:28,export,868
00:05:30,export,928
00:05:32,export,987
00:05:34,export,1046
00:05:36,export,1105
00:05:38,export,1163
00:05:40,export,1221
00:05:42,export,1278
00:05:44,export,1334
00:05:46,export,1390
00:05:48,export,1446
00:05:50,export,1501
00:05:52,export,1555
00:05:54,export,1608
00:05:56,export,1661
00:05:58,export,1713
00:06:00,export,1764
00:06:02,export,1814
00:06:04,export,1864
00:06:06,export,1913
00:06:08,export,1961
00:06:10,export,2008
00:06:12,export,2054
00:06:14,export,2099
00:06:16,export,2144
00:06:18,export,2187
00:06:20,export,2230
00:06:22,export,2271
00:06:24,export,2312
00:06:26,export,2352
00:06:28,export,2390
00:06:30,export,2428
00:06:32,export,2464
00:06:34,export,2499
00:06:36,export,2533
00:06:38,export,2567
00:06:40,export,2599
00:06:42,export,2629
00:06:44,export,2659
00:06:46,export,2688
00:06:48,export,2715
00:06:50,export,2741
00:06:52,export,2766
00:06:54,export,2790
00:06:56,export,2812
00:06:58,export,2834
00:07:00,export,2854
